phrase,fn_df,all_df,fp_ratio,fn_pct,length
地域は47都,2,2,1.0,12.5,6
は出会いマッチングサイト,2,2,1.0,12.5,12
熱意が通じて,2,2,1.0,12.5,6
3ステップ掲示,2,2,1.0,12.5,7
Thepost【浮気,2,2,1.0,12.5,10
幸せで皆一緒,2,2,1.0,12.5,6
恋普通の恋愛,2,2,1.0,12.5,6
ます。検索する,2,2,1.0,12.5,7
規制法に基づき,2,2,1.0,12.5,7
危険、あやしい,2,2,1.0,12.5,7
・安心サポート24,2,2,1.0,12.5,9
（31歳,2,2,1.0,12.5,4
優柔不断な,2,2,1.0,12.5,5
・安心面に,2,2,1.0,12.5,5
男】付き合う前,2,2,1.0,12.5,7
なご報告を,2,2,1.0,12.5,5
日記」は,2,2,1.0,12.5,4
機能のご紹介,2,2,1.0,12.5,6
と来月で1,2,2,1.0,12.5,5
ポイント・失敗,2,2,1.0,12.5,7
2人の出会っ,2,2,1.0,12.5,6
カップルにとっ,2,2,1.0,12.5,7
をくつがえす方法,2,2,1.0,12.5,8
のチャンスです！,2,2,1.0,12.5,8
もう一生独身と,2,2,1.0,12.5,7
たきっかけや、,2,2,1.0,12.5,7
相手を募集気軽,2,2,1.0,12.5,7
きっかけお相手と,2,2,1.0,12.5,8
登録無料！むずかしい,2,2,1.0,12.5,10
男にとる,2,2,1.0,12.5,4
こだわり、様々な,2,2,1.0,12.5,8
性が発覚し,2,2,1.0,12.5,5
のポイント・,2,2,1.0,12.5,6
の彼氏と,2,2,1.0,12.5,4
ピッタリ合うお相手,2,2,1.0,12.5,9
つの安全・,2,2,1.0,12.5,5
】付き合う前に,2,2,1.0,12.5,7
達成！500,2,2,1.0,12.5,6
見つけてメッセージを,2,2,1.0,12.5,10
ています♪,2,2,1.0,12.5,5
合うお相手と,2,2,1.0,12.5,6
アキさん（31,2,2,1.0,12.5,7
。セキュリティ強化,2,2,1.0,12.5,9
男兄弟が,2,2,1.0,12.5,4
系サイトって？,2,2,1.0,12.5,7
あり脈なしの,2,2,1.0,12.5,6
つぶやける「ひとりごと,2,2,1.0,12.5,11
脈あり脈なし,2,2,1.0,12.5,6
ドキドキの,2,2,1.0,12.5,5
心得on,2,2,1.0,12.5,4
付き合う前の二人,2,2,1.0,12.5,8
いるから浮気,2,2,1.0,12.5,6
事が可能です,2,2,1.0,12.5,6
方法好意を,2,2,1.0,12.5,5
たイメージを,2,2,1.0,12.5,6
年。出会い幸せ,2,2,1.0,12.5,7
では出会い,2,2,1.0,12.5,5
全ての皆,2,2,1.0,12.5,4
で知り合って連絡,2,2,1.0,12.5,8
トシアキさん（,2,2,1.0,12.5,7
で出会った今,2,2,1.0,12.5,6
遊んでいただける,2,2,1.0,12.5,8
女性の性格や,2,2,1.0,12.5,6
やデート・告白,2,2,1.0,12.5,7
抱く女性から,2,2,1.0,12.5,6
伝えいたします,2,2,1.0,12.5,7
コツ＆デートお,2,2,1.0,12.5,7
ポイントを詳しく解説,2,2,1.0,12.5,10
を体験して,2,2,1.0,12.5,5
多彩なジャンル,2,2,1.0,12.5,7
趣味友探し、,2,2,1.0,12.5,6
サイト.【,2,2,1.0,12.5,5
随時更新中,2,2,1.0,12.5,5
サイト.本気,2,2,1.0,12.5,6
日。一緒,2,2,1.0,12.5,4
」は定番の,2,2,1.0,12.5,5
します。通報,2,2,1.0,12.5,6
を叶えましょう,2,2,1.0,12.5,7
思い出や印象に,2,2,1.0,12.5,7
。登録したて,2,2,1.0,12.5,6
.5つ,2,2,1.0,12.5,3
利用できる環境」,2,2,1.0,12.5,8
「気軽に食事,2,2,1.0,12.5,6
はon,2,2,1.0,12.5,3
post【優柔不断,2,2,1.0,12.5,9
にメッセージ好み,2,2,1.0,12.5,8
＆ひな,2,2,1.0,12.5,3
の実例,2,2,1.0,12.5,3
365日体制,2,2,1.0,12.5,6
見つける3ステップ,2,2,1.0,12.5,9
1年。出会い,2,2,1.0,12.5,6
接し方on出会い,2,2,1.0,12.5,8
にもお相手,2,2,1.0,12.5,5
！出会い系マッチング,2,2,1.0,12.5,10
県女性（33,2,2,1.0,12.5,6
守りします。,2,2,1.0,12.5,6
点やNG,2,2,1.0,12.5,4
ますThepost【,2,2,1.0,12.5,10
に加え市,2,2,1.0,12.5,4
男性（43,2,2,1.0,12.5,5
kenさん（28,2,2,1.0,12.5,8
のない男性,2,2,1.0,12.5,5
あらゆるきっかけお相手,2,2,1.0,12.5,11
春デートは,2,2,1.0,12.5,5
をくつがえす方法好意,2,2,1.0,12.5,10
」など同じ目的,2,2,1.0,12.5,7
独自の取り組み,2,2,1.0,12.5,7
お相手をお,2,2,1.0,12.5,5
「ひとりごと,2,2,1.0,12.5,6
は非常に困難,2,2,1.0,12.5,6
最初の山場,2,2,1.0,12.5,5
（23歳,2,2,1.0,12.5,4
から受けるもっとも,2,2,1.0,12.5,9
て連絡,2,2,1.0,12.5,3
お相手の情報,2,2,1.0,12.5,6
私の希望は,2,2,1.0,12.5,5
業者対策」,2,2,1.0,12.5,5
000円！初めて,2,2,1.0,12.5,8
は60万人,2,2,1.0,12.5,5
悩みの社会人,2,2,1.0,12.5,6
恋を叶え,2,2,1.0,12.5,4
1件に,2,2,1.0,12.5,3
/お断り設定,2,2,1.0,12.5,6
いたる経緯,2,2,1.0,12.5,5
が通じ,2,2,1.0,12.5,3
心理やデート・,2,2,1.0,12.5,7
に考え、,2,2,1.0,12.5,4
た人と去年,2,2,1.0,12.5,5
なり、いわゆる,2,2,1.0,12.5,7
で月額,2,2,1.0,12.5,3
ます！まずは,2,2,1.0,12.5,6
迷惑会員,2,2,1.0,12.5,4
嫌われるより,2,2,1.0,12.5,6
記事ではNG,2,2,1.0,12.5,6
」と悩んだ,2,2,1.0,12.5,5
相手を見つけて,2,2,1.0,12.5,7
たきっかけや会う,2,2,1.0,12.5,8
方法「同じ趣味,2,2,1.0,12.5,7
人生最後の恋,2,2,1.0,12.5,6
遊んで,2,2,1.0,12.5,3
惹かれる,2,2,1.0,12.5,4
【付き合っ,2,2,1.0,12.5,5
方&巡り合え,2,2,1.0,12.5,6
役立ち情報とあわせ,2,2,1.0,12.5,9
にいたる経緯。,2,2,1.0,12.5,7
と落とすコツon,2,2,1.0,12.5,8
確認出会い,2,2,1.0,12.5,5
なアプローチから,2,2,1.0,12.5,8
か悩ましかったり,2,2,1.0,12.5,8
＆トシ,2,2,1.0,12.5,3
彼氏と,2,2,1.0,12.5,3
します。もし,2,2,1.0,12.5,6
て構築され,2,2,1.0,12.5,5
？被害を,2,2,1.0,12.5,4
男性の心理や,2,2,1.0,12.5,6
カギは忙しい,2,2,1.0,12.5,6
欲しい」「気軽,2,2,1.0,12.5,7
が多いユーザー数,2,2,1.0,12.5,8
まで徹底解説,2,2,1.0,12.5,6
片思いの,2,2,1.0,12.5,4
報告全国のの,2,2,1.0,12.5,6
！初めての,2,2,1.0,12.5,5
環境」を第,2,2,1.0,12.5,5
な出会いを応援,2,2,1.0,12.5,7
メリットが多く、,2,2,1.0,12.5,8
の新人さん,2,2,1.0,12.5,5
多く、急,2,2,1.0,12.5,4
友探し、暇つぶし,2,2,1.0,12.5,8
年齢別、人気,2,2,1.0,12.5,6
重視の多彩な,2,2,1.0,12.5,6
できます。使い,2,2,1.0,12.5,7
など同じ目的,2,2,1.0,12.5,6
さらに「この,2,2,1.0,12.5,6
特徴を知る,2,2,1.0,12.5,5
では浮気性,2,2,1.0,12.5,5
交流できるコンテンツが,2,2,1.0,12.5,11
なジャンルの,2,2,1.0,12.5,6
。出会いがない,2,2,1.0,12.5,7
に居たいなぁ,2,2,1.0,12.5,6
はゼロでは,2,2,1.0,12.5,5
てメリットが多く,2,2,1.0,12.5,8
の中で出会い,2,2,1.0,12.5,6
今の彼氏と,2,2,1.0,12.5,5
希望を書き込ん,2,2,1.0,12.5,7
どう接する,2,2,1.0,12.5,5
縮める,2,2,1.0,12.5,3
",000円！",2,2,1.0,12.5,6
の愛情キープ術,2,2,1.0,12.5,7
人の出会っ,2,2,1.0,12.5,5
。では出会い,2,2,1.0,12.5,6
post【優柔,2,2,1.0,12.5,7
多いユーザー,2,2,1.0,12.5,6
が毎日3万,2,2,1.0,12.5,5
（27歳,2,2,1.0,12.5,4
など同じ目的の,2,2,1.0,12.5,7
もつぶやける「,2,2,1.0,12.5,7
運命の出会いなど,2,2,1.0,12.5,8
でのサポートで,2,2,1.0,12.5,7
現金振り込みや,2,2,1.0,12.5,7
に「幸せ,2,2,1.0,12.5,4
だり、キーワード,2,2,1.0,12.5,8
…写メコン,2,2,1.0,12.5,5
機能のご,2,2,1.0,12.5,4
一切なし,2,2,1.0,12.5,4
100万人達成,2,2,1.0,12.5,7
悩んだとき,2,2,1.0,12.5,5
投稿できる「,2,2,1.0,12.5,6
傾向＆アプローチ方法,2,2,1.0,12.5,10
兄弟がい,2,2,1.0,12.5,4
"！1,000",2,2,1.0,12.5,6
方on出会い,2,2,1.0,12.5,6
本音など出会い,2,2,1.0,12.5,7
の心理を,2,2,1.0,12.5,4
幸せ報告全国,2,2,1.0,12.5,6
なしで登録,2,2,1.0,12.5,5
あなたの幸せ,2,2,1.0,12.5,6
でのサポート,2,2,1.0,12.5,6
な男性・,2,2,1.0,12.5,4
与える接し方,2,2,1.0,12.5,6
すすめのデートプラン,2,2,1.0,12.5,10
をお探しいただけ,2,2,1.0,12.5,8
板で希望,2,2,1.0,12.5,4
の場』を,2,2,1.0,12.5,4
場』を,2,2,1.0,12.5,3
ます！2009,2,2,1.0,12.5,7
NO.025で,2,2,1.0,12.5,7
なしで登録後,2,2,1.0,12.5,6
た場所など、,2,2,1.0,12.5,6
出会った今,2,2,1.0,12.5,5
2009年4月,2,2,1.0,12.5,7
行動や脈あり,2,2,1.0,12.5,6
日体制で,2,2,1.0,12.5,4
相性重視の多彩,2,2,1.0,12.5,7
鷲掴みさ,2,2,1.0,12.5,4
で職場や日常,2,2,1.0,12.5,6
が多い！日々,2,2,1.0,12.5,6
仲になれる,2,2,1.0,12.5,5
「滋賀,2,2,1.0,12.5,3
メッセージ好みの,2,2,1.0,12.5,8
＆アプローチ方法,2,2,1.0,12.5,8
初めて後2,2,2,1.0,12.5,5
デートの素敵な,2,2,1.0,12.5,7
優柔不断な男,2,2,1.0,12.5,6
愛知県在住の,2,2,1.0,12.5,6
お守りし,2,2,1.0,12.5,4
出会う安心の,2,2,1.0,12.5,6
達成！出会い体験,2,2,1.0,12.5,8
をより楽しく,2,2,1.0,12.5,6
"つき4,000",2,2,1.0,12.5,7
解説on,2,2,1.0,12.5,4
地域別や年齢,2,2,1.0,12.5,6
の振替えに,2,2,1.0,12.5,5
なのは否め,2,2,1.0,12.5,5
相手にメッセージ好み,2,2,1.0,12.5,10
未満のサイト利用,2,2,1.0,12.5,8
.5つの,2,2,1.0,12.5,4
在住のさ,2,2,1.0,12.5,4
023誕生日今月,2,2,1.0,12.5,8
、浮気をする,2,2,1.0,12.5,6
を読む出会い,2,2,1.0,12.5,6
使って素敵,2,2,1.0,12.5,5
心理や,2,2,1.0,12.5,3
通じて年下,2,2,1.0,12.5,5
に男兄弟が,2,2,1.0,12.5,5
フリーな,2,2,1.0,12.5,4
年下彼女,2,2,1.0,12.5,4
在住のさん,2,2,1.0,12.5,5
ハートを,2,2,1.0,12.5,4
！Thepost出会い,2,2,1.0,12.5,11
募集が毎,2,2,1.0,12.5,4
"達成！1,",2,2,1.0,12.5,5
ます。セキュリティ,2,2,1.0,12.5,9
で月額課金,2,2,1.0,12.5,5
な男】特徴,2,2,1.0,12.5,5
ちゅー子さん,2,2,1.0,12.5,6
飲みに行きたい,2,2,1.0,12.5,7
4月2015年,2,2,1.0,12.5,7
行動パターン、,2,2,1.0,12.5,7
みた。出会い,2,2,1.0,12.5,6
サイトの王道,2,2,1.0,12.5,6
手順は一切なし,2,2,1.0,12.5,7
＆デート,2,2,1.0,12.5,4
素敵なお,2,2,1.0,12.5,4
を捕まえ,2,2,1.0,12.5,4
と去年の6,2,2,1.0,12.5,5
て業界,2,2,1.0,12.5,3
サポート24時間・,2,2,1.0,12.5,9
.023誕生,2,2,1.0,12.5,6
でもいい人,2,2,1.0,12.5,5
利用を制限し,2,2,1.0,12.5,6
。セキュリティ強化独自,2,2,1.0,12.5,11
婚活など様々,2,2,1.0,12.5,6
！2000万人,2,2,1.0,12.5,7
年・累計,2,2,1.0,12.5,4
post出会い,2,2,1.0,12.5,7
設定で迷惑会員,2,2,1.0,12.5,7
NO.026,2,2,1.0,12.5,6
出会いなど皆,2,2,1.0,12.5,6
お互い好きって,2,2,1.0,12.5,7
情報をしっかりチェック,2,2,1.0,12.5,11
て募集しましょう,2,2,1.0,12.5,8
人判定,2,2,1.0,12.5,3
トシアキ,2,2,1.0,12.5,4
って気持ちが,2,2,1.0,12.5,6
よくある問題,2,2,1.0,12.5,6
月2017年,2,2,1.0,12.5,6
せるポイントon出会い,2,2,1.0,12.5,11
お役立てください!,2,2,1.0,12.5,9
2000万人を,2,2,1.0,12.5,7
行動、さらに「,2,2,1.0,12.5,7
」を使って,2,2,1.0,12.5,5
書き込まれてい,2,2,1.0,12.5,7
出会いを体験し,2,2,1.0,12.5,7
の体験談愛知,2,2,1.0,12.5,6
有人サポートなど、,2,2,1.0,12.5,9
、浮気を,2,2,1.0,12.5,4
ための参考,2,2,1.0,12.5,5
歳）&なるみ,2,2,1.0,12.5,6
ユーザー様が,2,2,1.0,12.5,6
のユーザーの,2,2,1.0,12.5,6
がない人に,2,2,1.0,12.5,5
ような男性だっ,2,2,1.0,12.5,7
ます。通報,2,2,1.0,12.5,5
いい人だと,2,2,1.0,12.5,5
判定をくつがえす方法,2,2,1.0,12.5,10
から受けるもっとも残酷,2,2,1.0,12.5,11
出会いを応援し,2,2,1.0,12.5,7
区町村,2,2,1.0,12.5,3
＆デートお役立ち,2,2,1.0,12.5,8
では男,2,2,1.0,12.5,3
彼のプレゼン,2,2,1.0,12.5,6
.024もぉ,2,2,1.0,12.5,6
はドキドキやトキメキ,2,2,1.0,12.5,10
このタイミングはカップル,2,2,1.0,12.5,12
た特徴を知る,2,2,1.0,12.5,6
年4月2015,2,2,1.0,12.5,7
な友達探しから,2,2,1.0,12.5,7
のサポートで,2,2,1.0,12.5,6
メッセージ好み,2,2,1.0,12.5,7
上手く付き合うコツ,2,2,1.0,12.5,9
を詳しく解説,2,2,1.0,12.5,6
する出会いを見つける,2,2,1.0,12.5,10
て構築さ,2,2,1.0,12.5,4
38歳）＆,2,2,1.0,12.5,5
特徴と行動パターン,2,2,1.0,12.5,9
対策」の取り組み,2,2,1.0,12.5,8
多く、急接近,2,2,1.0,12.5,6
！ふたり,2,2,1.0,12.5,4
全て無料！新しい,2,2,1.0,12.5,8
探せます。出会い,2,2,1.0,12.5,8
の振替えに対応,2,2,1.0,12.5,7
！ふたりの出会っ,2,2,1.0,12.5,8
出会いの掲示板,2,2,1.0,12.5,7
する方法出会いの,2,2,1.0,12.5,8
月100万,2,2,1.0,12.5,5
彼氏ができまし,2,2,1.0,12.5,7
マッチングサイトなら出会い,2,2,1.0,12.5,13
の心理やデート,2,2,1.0,12.5,7
後すぐに利用,2,2,1.0,12.5,6
NO.024,2,2,1.0,12.5,6
溢れる出会いの,2,2,1.0,12.5,7
幸せ溢れる出会い,2,2,1.0,12.5,8
.本気で興味,2,2,1.0,12.5,6
にお相手の,2,2,1.0,12.5,5
とピッタリ合うお,2,2,1.0,12.5,8
状況を挽回する,2,2,1.0,12.5,7
リアルタイムでアクセス,2,2,1.0,12.5,11
恋愛に大きく,2,2,1.0,12.5,6
活動開始まで3,2,2,1.0,12.5,7
ほかオリジナルゲームなど,2,2,1.0,12.5,12
余裕がなさ,2,2,1.0,12.5,5
安心面に,2,2,1.0,12.5,4
行動、,2,2,1.0,12.5,3
件以上書き込まれ,2,2,1.0,12.5,8
幸せ溢れる,2,2,1.0,12.5,5
私は今幸せ,2,2,1.0,12.5,5
定番のコミュニケーション,2,2,1.0,12.5,12
お互い無く,2,2,1.0,12.5,5
年下彼女を,2,2,1.0,12.5,5
鷲掴み,2,2,1.0,12.5,3
に使うコツなど,2,2,1.0,12.5,7
出会いマッチングサービス,2,2,1.0,12.5,12
ます。通報/,2,2,1.0,12.5,6
サービス国内,2,2,1.0,12.5,6
して国内最大,2,2,1.0,12.5,6
今幸せ,2,2,1.0,12.5,3
自然に縮める,2,2,1.0,12.5,6
捕まえ,2,2,1.0,12.5,3
です。写真の,2,2,1.0,12.5,6
ステップ広告掲載,2,2,1.0,12.5,8
3か月目,2,2,1.0,12.5,4
マッチングサービス国内最大,2,2,1.0,12.5,13
きっかけからドキドキ,2,2,1.0,12.5,10
来月で1年,2,2,1.0,12.5,5
方法「同じ,2,2,1.0,12.5,5
ゲット!!」,2,2,1.0,12.5,6
サイト.本気で,2,2,1.0,12.5,7
＆愛情をキープ,2,2,1.0,12.5,7
いい人判定,2,2,1.0,12.5,5
毎日件以上書き込ま,2,2,1.0,12.5,9
落とすコツ気に,2,2,1.0,12.5,7
する方法出会い,2,2,1.0,12.5,7
の恋愛が,2,2,1.0,12.5,4
を見つける3ステップ,2,2,1.0,12.5,10
独身と決めつけ,2,2,1.0,12.5,7
片思いの男性に,2,2,1.0,12.5,7
「ユーザー,2,2,1.0,12.5,5
オリジナルゲームなど,2,2,1.0,12.5,10
。出会いを見つける,2,2,1.0,12.5,9
永遠に…写,2,2,1.0,12.5,5
＆どうで,2,2,1.0,12.5,4
女性に共通し,2,2,1.0,12.5,6
読む出会い幸せ報告,2,2,1.0,12.5,9
たら、デートの,2,2,1.0,12.5,7
】春にする,2,2,1.0,12.5,5
出来事を投稿,2,2,1.0,12.5,6
詳しく解説します,2,2,1.0,12.5,8
・相談に迅速,2,2,1.0,12.5,6
ポイント制で,2,2,1.0,12.5,6
ね！The,2,2,1.0,12.5,5
変えるため、日々,2,2,1.0,12.5,8
あるか掲示,2,2,1.0,12.5,5
やトキメキの,2,2,1.0,12.5,6
目の誕生,2,2,1.0,12.5,4
前の二人,2,2,1.0,12.5,4
相手を検索47,2,2,1.0,12.5,7
）＆ひな,2,2,1.0,12.5,4
サインや後悔し,2,2,1.0,12.5,7
てメリットが,2,2,1.0,12.5,6
パターンを徹底,2,2,1.0,12.5,7
でで知り合った,2,2,1.0,12.5,7
を好きになっ,2,2,1.0,12.5,6
チャンスです！,2,2,1.0,12.5,7
出会いや恋愛に,2,2,1.0,12.5,7
「もう一生,2,2,1.0,12.5,5
見つけ方&巡り合え,2,2,1.0,12.5,9
も全て無料,2,2,1.0,12.5,5
した兄弟,2,2,1.0,12.5,4
か悩ましかったりし,2,2,1.0,12.5,9
役立ち情報と,2,2,1.0,12.5,6
!」を通じ,2,2,1.0,12.5,5
さん（25,2,2,1.0,12.5,5
は男兄弟が,2,2,1.0,12.5,5
とともに相手,2,2,1.0,12.5,6
ゼロでは,2,2,1.0,12.5,4
たんさん（25,2,2,1.0,12.5,7
県在住のさん,2,2,1.0,12.5,6
全ての皆さん,2,2,1.0,12.5,6
【優柔不断,2,2,1.0,12.5,5
て共感,2,2,1.0,12.5,3
）「3,2,2,1.0,12.5,3
検索47都,2,2,1.0,12.5,5
する目的と,2,2,1.0,12.5,5
とマッチング。,2,2,1.0,12.5,7
素顔が見え始める,2,2,1.0,12.5,8
は本気で,2,2,1.0,12.5,4
のちゅー,2,2,1.0,12.5,4
のユーザーの中,2,2,1.0,12.5,7
考え、安全・,2,2,1.0,12.5,6
発言ばかり,2,2,1.0,12.5,5
より楽しく遊ん,2,2,1.0,12.5,7
た不安を解消,2,2,1.0,12.5,6
脈なしの見極め,2,2,1.0,12.5,7
あり脈,2,2,1.0,12.5,3
付き合ってから,2,2,1.0,12.5,7
談新潟,2,2,1.0,12.5,3
を指定し,2,2,1.0,12.5,4
日件以上書き込まれ,2,2,1.0,12.5,9
積極的な男性,2,2,1.0,12.5,6
場所など、,2,2,1.0,12.5,5
系規制法,2,2,1.0,12.5,4
探しから,2,2,1.0,12.5,4
強く、いざ,2,2,1.0,12.5,5
から浮気性が,2,2,1.0,12.5,6
選んだり、,2,2,1.0,12.5,5
デートまで。出会い,2,2,1.0,12.5,9
実はメリットも,2,2,1.0,12.5,7
の方も安心,2,2,1.0,12.5,5
板募集を,2,2,1.0,12.5,4
際の参考と,2,2,1.0,12.5,5
見え始める,2,2,1.0,12.5,5
や勉強,2,2,1.0,12.5,3
にとる態度を,2,2,1.0,12.5,6
壁と言わ,2,2,1.0,12.5,4
とピッタリ合う,2,2,1.0,12.5,7
の取り組み出会い,2,2,1.0,12.5,8
の幸せ溢れる出会い,2,2,1.0,12.5,9
&kenさん,2,2,1.0,12.5,6
体験談愛知県,2,2,1.0,12.5,6
長崎県男性（,2,2,1.0,12.5,6
で付き合って3,2,2,1.0,12.5,7
やポイントへの,2,2,1.0,12.5,7
県在住のさ,2,2,1.0,12.5,5
て、ストレスフリー,2,2,1.0,12.5,9
さん（43,2,2,1.0,12.5,5
メッセージを送り,2,2,1.0,12.5,8
を募集気軽な,2,2,1.0,12.5,6
方on,2,2,1.0,12.5,3
出会い系マッチングサイト,2,2,1.0,12.5,12
くつがえす方法on出会い,2,2,1.0,12.5,12
約束を！素敵,2,2,1.0,12.5,6
・365日,2,2,1.0,12.5,5
、初デートの,2,2,1.0,12.5,6
「幸せ」,2,2,1.0,12.5,4
に結婚しまし,2,2,1.0,12.5,6
ます。登録,2,2,1.0,12.5,5
）&なるみ,2,2,1.0,12.5,5
見分け方＆後悔,2,2,1.0,12.5,7
お問い合わせはこちら,2,2,1.0,12.5,10
出会い体験の実例,2,2,1.0,12.5,8
の優良出会い,2,2,1.0,12.5,6
＆どうでも,2,2,1.0,12.5,5
の男性に,2,2,1.0,12.5,4
定番の,2,2,1.0,12.5,3
心得付き合っ,2,2,1.0,12.5,6
まずは掲示板,2,2,1.0,12.5,6
する心得付き合っ,2,2,1.0,12.5,8
なったら待ち合わせメッセージ,2,2,1.0,12.5,14
与える接し,2,2,1.0,12.5,5
の出会い方掲示,2,2,1.0,12.5,7
で登録後すぐ,2,2,1.0,12.5,6
て連絡をとる,2,2,1.0,12.5,6
できます地域別,2,2,1.0,12.5,7
恋愛」on,2,2,1.0,12.5,5
を挽回,2,2,1.0,12.5,3
によって構築,2,2,1.0,12.5,6
見つける3ステップ掲示,2,2,1.0,12.5,11
福井県女性（,2,2,1.0,12.5,6
！2000,2,2,1.0,12.5,5
上手に使うコツ,2,2,1.0,12.5,7
私の誕生,2,2,1.0,12.5,4
そのような男性,2,2,1.0,12.5,7
027私は今,2,2,1.0,12.5,6
で参加会員,2,2,1.0,12.5,5
以上書き込まれ,2,2,1.0,12.5,7
た。出会い幸せ,2,2,1.0,12.5,7
ある掲示板に,2,2,1.0,12.5,6
利用開始でき,2,2,1.0,12.5,6
落ち着きととも,2,2,1.0,12.5,7
接近できる絶好,2,2,1.0,12.5,7
友探し、,2,2,1.0,12.5,4
も登録無料！,2,2,1.0,12.5,6
人の出会った,2,2,1.0,12.5,6
脈あり,2,2,1.0,12.5,3
会員数出会いマッチング,2,2,1.0,12.5,11
お断り設定で,2,2,1.0,12.5,6
募集しましょう！,2,2,1.0,12.5,8
不正業者,2,2,1.0,12.5,4
「お互い無く,2,2,1.0,12.5,6
なしの見極め,2,2,1.0,12.5,6
男女ごとの心理,2,2,1.0,12.5,7
33歳,2,2,1.0,12.5,3
行動や脈,2,2,1.0,12.5,4
年9月2020,2,2,1.0,12.5,7
ほかオリジナル,2,2,1.0,12.5,7
最後の恋普通,2,2,1.0,12.5,6
女性（33,2,2,1.0,12.5,5
にイライラ…そんな,2,2,1.0,12.5,9
通じて運命,2,2,1.0,12.5,5
に相手の素顔,2,2,1.0,12.5,6
いい人判定を,2,2,1.0,12.5,6
出会い幸せ報告全国,2,2,1.0,12.5,9
post【付き合っ,2,2,1.0,12.5,9
する心得on出会い,2,2,1.0,12.5,9
は嫌われるより,2,2,1.0,12.5,7
◎仲良く,2,2,1.0,12.5,4
募集する出会いを,2,2,1.0,12.5,8
など皆さんの,2,2,1.0,12.5,6
月2023年,2,2,1.0,12.5,6
在住のさん（,2,2,1.0,12.5,6
業務を行って,2,2,1.0,12.5,6
が忙しそう】,2,2,1.0,12.5,6
超える国内,2,2,1.0,12.5,5
毎日件以上,2,2,1.0,12.5,5
課金よりも気軽,2,2,1.0,12.5,7
判定を,2,2,1.0,12.5,3
ます。Thepost,2,2,1.0,12.5,10
出会った「滋賀,2,2,1.0,12.5,7
や行動パターン,2,2,1.0,12.5,7
ユーザーは60,2,2,1.0,12.5,7
、日々、,2,2,1.0,12.5,4
危険？被害を,2,2,1.0,12.5,6
多彩なジャンルの,2,2,1.0,12.5,8
ます。活動,2,2,1.0,12.5,5
板で理想の,2,2,1.0,12.5,5
サービスをご,2,2,1.0,12.5,6
から友達、趣味,2,2,1.0,12.5,7
です。その状況,2,2,1.0,12.5,7
や年齢別,2,2,1.0,12.5,4
カップルにとって,2,2,1.0,12.5,8
マッチングサイト.恋愛,2,2,1.0,12.5,11
さん（27歳,2,2,1.0,12.5,6
3月に結婚,2,2,1.0,12.5,5
様々なアプローチ,2,2,1.0,12.5,8
サイトって？,2,2,1.0,12.5,6
乗り越えるための愛情,2,2,1.0,12.5,10
入れております,2,2,1.0,12.5,7
のケンゴ,2,2,1.0,12.5,4
心得on出会いマッチング,2,2,1.0,12.5,12
このタイミングは,2,2,1.0,12.5,8
村まで詳細に,2,2,1.0,12.5,6
紹介登録1,2,2,1.0,12.5,5
一生独身,2,2,1.0,12.5,4
です。出会い幸せ,2,2,1.0,12.5,8
.【付き合う前,2,2,1.0,12.5,7
やトキメキの落ち着き,2,2,1.0,12.5,10
一切なしで登録,2,2,1.0,12.5,7
から受ける,2,2,1.0,12.5,5
性が発覚,2,2,1.0,12.5,4
方法on出会い,2,2,1.0,12.5,7
優しくてマメ,2,2,1.0,12.5,6
会うって約束し,2,2,1.0,12.5,7
コツなど、「,2,2,1.0,12.5,6
ば、親密,2,2,1.0,12.5,4
きっかけからドキドキの,2,2,1.0,12.5,11
絶好のチャンス,2,2,1.0,12.5,7
幸せ」にし,2,2,1.0,12.5,5
報告を日々いただい,2,2,1.0,12.5,9
た会員様の,2,2,1.0,12.5,5
男性の本音,2,2,1.0,12.5,5
仕打ちは嫌われる,2,2,1.0,12.5,8
と出会えます！,2,2,1.0,12.5,7
を検索47都,2,2,1.0,12.5,6
送りましょう！,2,2,1.0,12.5,7
に食事や,2,2,1.0,12.5,4
判定をくつがえす,2,2,1.0,12.5,8
ましょう！気に,2,2,1.0,12.5,7
ふたりの出会った,2,2,1.0,12.5,8
＆後悔しない,2,2,1.0,12.5,6
もいい発言,2,2,1.0,12.5,5
思い出や印象,2,2,1.0,12.5,6
！カンタン登録,2,2,1.0,12.5,7
初めてのネット恋愛,2,2,1.0,12.5,9
おいて業界,2,2,1.0,12.5,5
デートお役立ち,2,2,1.0,12.5,7
確認出会い系,2,2,1.0,12.5,6
。検索する方法,2,2,1.0,12.5,7
様々な募集が,2,2,1.0,12.5,6
王道コンテンツ,2,2,1.0,12.5,7
迅速に対応いたし,2,2,1.0,12.5,8
せるポイントon,2,2,1.0,12.5,8
コラム出会い・,2,2,1.0,12.5,7
人達成！2000,2,2,1.0,12.5,8
接し方仕事や,2,2,1.0,12.5,6
目によくある,2,2,1.0,12.5,6
お断り設定,2,2,1.0,12.5,5
&ken,2,2,1.0,12.5,4
サイトです。出会い,2,2,1.0,12.5,9
可能性は大きく,2,2,1.0,12.5,7
にとる態度＆,2,2,1.0,12.5,6
国内最大級！,2,2,1.0,12.5,6
全国のの会員,2,2,1.0,12.5,6
安全・安心面,2,2,1.0,12.5,6
な恋を叶え,2,2,1.0,12.5,5
では男兄弟,2,2,1.0,12.5,5
